168-50-8:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0]
195-42-16:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
195-42-17:[1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
195-42-12:[0.0, 0.0, 1.5750000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
28-62-11:[0.0, 2.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
13-78-5:[0.0, 4.5, 0.0, 0.0, 4.5, 6.7525, 0.0, 0.0, 0.0]
28-62-12:[0.0, 1.5750000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
180-22-3:[0.0, 0.0, 0.0, 4.2075000000000005, 0.0, 0.0, 0.0, 0.0, 0.0]
180-22-4:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0]
28-62-10:[6.340193597031251, 0.5, 1.5, 0.0, 4.9961979203125, 0.0, 0.0, 0.0, 6.872309375000001]
28-62-13:[0.0, 1.5, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 0.0]
180-22-8:[1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
25-8-21:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
52-29-5:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6500000000000001]
144-6-16:[0.0, 2.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
144-6-17:[0.0, 2.9925000000000006, 0.0, 1.57875, 0.0, 0.0, 0.0, 0.0, 1.5750000000000002]
144-6-18:[0.0, 2.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
25-8-17:[0.0, 0.0, 4.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
